,Ensemble,Activation function,# of hidden layers,Neurons per layer,Accuracy,Precision,Recall,F1
814,"svm, neural_network, knn",tanh,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
815,"svm, neural_network, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
816,"svm, neural_network, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
817,"svm, neural_network, knn",tanh,25,10,0.9180040120361084,0.9621212121212122,0.8737100737100737,0.9157867628122585
818,"svm, neural_network, knn",tanh,25,20,0.9230190571715146,0.9354838709677419,0.912039312039312,0.9236128390146803
819,"svm, neural_network, knn",relu,1,1,0.9109829488465396,0.8814713896457765,0.9538083538083538,0.9162143025725749
820,"svm, neural_network, knn",relu,1,10,0.9109829488465396,0.8814713896457765,0.9538083538083538,0.9162143025725749
821,"svm, neural_network, knn",relu,1,20,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
822,"svm, neural_network, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
823,"svm, neural_network, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
824,"svm, neural_network, knn",relu,10,20,0.9180040120361084,0.9621212121212122,0.8737100737100737,0.9157867628122585
825,"svm, neural_network, knn",relu,25,1,0.48971915747241723,0.0,0.0,0.0
826,"svm, neural_network, knn",relu,25,10,0.9139919759277834,0.96843853820598,0.8594594594594595,0.9107003384535277
827,"svm, neural_network, knn",relu,25,20,0.9029588766298897,0.9813084112149533,0.8255528255528255,0.8967173738991192
828,"svm, log_reg, knn",identity,1,1,0.9345536609829489,0.9417330677290837,0.9292383292383293,0.9354439772446204
829,"svm, log_reg, knn",identity,1,10,0.9345536609829489,0.9417330677290837,0.9292383292383293,0.9354439772446204
830,"svm, log_reg, knn",identity,1,20,0.9139919759277834,0.9622950819672131,0.8653562653562653,0.9112548512289781
831,"svm, log_reg, knn",identity,10,1,0.9139919759277834,0.9622950819672131,0.8653562653562653,0.9112548512289781
832,"svm, log_reg, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
833,"svm, log_reg, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
834,"svm, log_reg, knn",identity,25,1,0.48971915747241723,0.0,0.0,0.0
835,"svm, log_reg, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
836,"svm, log_reg, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
837,"svm, log_reg, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
838,"svm, log_reg, knn",logistic,1,10,0.9345536609829489,0.9417330677290837,0.9292383292383293,0.9354439772446204
839,"svm, log_reg, knn",logistic,1,20,0.9345536609829489,0.9417330677290837,0.9292383292383293,0.9354439772446204
840,"svm, log_reg, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
841,"svm, log_reg, knn",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
842,"svm, log_reg, knn",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
843,"svm, log_reg, knn",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
844,"svm, log_reg, knn",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
845,"svm, log_reg, knn",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
846,"svm, log_reg, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
847,"svm, log_reg, knn",tanh,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
848,"svm, log_reg, knn",tanh,1,20,0.9139919759277834,0.9622950819672131,0.8653562653562653,0.9112548512289781
849,"svm, log_reg, knn",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
850,"svm, log_reg, knn",tanh,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
851,"svm, log_reg, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
852,"svm, log_reg, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
853,"svm, log_reg, knn",tanh,25,10,0.9102306920762286,0.8758404303003138,0.9601965601965602,0.916080637599625
854,"svm, log_reg, knn",tanh,25,20,0.936308926780341,0.9401878398418191,0.9346437346437346,0.9374075899457861
855,"svm, log_reg, knn",relu,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
856,"svm, log_reg, knn",relu,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
857,"svm, log_reg, knn",relu,1,20,0.9139919759277834,0.9622950819672131,0.8653562653562653,0.9112548512289781
858,"svm, log_reg, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
859,"svm, log_reg, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
860,"svm, log_reg, knn",relu,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
861,"svm, log_reg, knn",relu,25,1,0.48971915747241723,0.0,0.0,0.0
862,"svm, log_reg, knn",relu,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
863,"svm, log_reg, knn",relu,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
864,"neural_network, log_reg, knn",identity,1,1,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
865,"neural_network, log_reg, knn",identity,1,10,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
866,"neural_network, log_reg, knn",identity,1,20,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
867,"neural_network, log_reg, knn",identity,10,1,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
868,"neural_network, log_reg, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
869,"neural_network, log_reg, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
870,"neural_network, log_reg, knn",identity,25,1,0.48971915747241723,0.0,0.0,0.0
871,"neural_network, log_reg, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
872,"neural_network, log_reg, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
873,"neural_network, log_reg, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
874,"neural_network, log_reg, knn",logistic,1,10,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
875,"neural_network, log_reg, knn",logistic,1,20,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
876,"neural_network, log_reg, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
877,"neural_network, log_reg, knn",logistic,10,10,0.48971915747241723,0.0,0.0,0.0
878,"neural_network, log_reg, knn",logistic,10,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
879,"neural_network, log_reg, knn",logistic,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
880,"neural_network, log_reg, knn",logistic,25,10,0.48971915747241723,0.0,0.0,0.0
881,"neural_network, log_reg, knn",logistic,25,20,0.48971915747241723,0.0,0.0,0.0
882,"neural_network, log_reg, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
883,"neural_network, log_reg, knn",tanh,1,10,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
884,"neural_network, log_reg, knn",tanh,1,20,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
885,"neural_network, log_reg, knn",tanh,10,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
886,"neural_network, log_reg, knn",tanh,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
887,"neural_network, log_reg, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
888,"neural_network, log_reg, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
889,"neural_network, log_reg, knn",tanh,25,10,0.9127382146439318,0.9606772255598034,0.8643734643734644,0.9099844800827728
890,"neural_network, log_reg, knn",tanh,25,20,0.9325476429287863,0.9384309831181727,0.9287469287469288,0.9335638429241787
891,"neural_network, log_reg, knn",relu,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
892,"neural_network, log_reg, knn",relu,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
893,"neural_network, log_reg, knn",relu,1,20,0.9127382146439318,0.9606772255598034,0.8643734643734644,0.9099844800827728
894,"neural_network, log_reg, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
895,"neural_network, log_reg, knn",relu,10,10,0.9127382146439318,0.9606772255598034,0.8643734643734644,0.9099844800827728
896,"neural_network, log_reg, knn",relu,10,20,0.9127382146439318,0.9606772255598034,0.8643734643734644,0.9099844800827728
897,"neural_network, log_reg, knn",relu,25,1,0.48971915747241723,0.0,0.0,0.0
898,"neural_network, log_reg, knn",relu,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
899,"neural_network, log_reg, knn",relu,25,20,0.9127382146439318,0.9606772255598034,0.8643734643734644,0.9099844800827728
900,"ridge, svm, neural_network, log_reg",identity,1,1,0.9320461384152458,0.9463562753036437,0.918918918918919,0.9324358015457492
901,"ridge, svm, neural_network, log_reg",identity,1,10,0.9297893681043129,0.9367844698855152,0.9248157248157248,0.9307616221562809
902,"ridge, svm, neural_network, log_reg",identity,1,20,0.9297893681043129,0.9367844698855152,0.9248157248157248,0.9307616221562809
903,"ridge, svm, neural_network, log_reg",identity,10,1,0.9320461384152458,0.9463562753036437,0.918918918918919,0.9324358015457492
904,"ridge, svm, neural_network, log_reg",identity,10,10,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
905,"ridge, svm, neural_network, log_reg",identity,10,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
906,"ridge, svm, neural_network, log_reg",identity,25,1,0.9297893681043129,0.9354838709677419,0.9262899262899262,0.930864197530864
907,"ridge, svm, neural_network, log_reg",identity,25,10,0.9242728184553661,0.9656098871574422,0.8830466830466831,0.9224845995893224
908,"ridge, svm, neural_network, log_reg",identity,25,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
909,"ridge, svm, neural_network, log_reg",logistic,1,1,0.9297893681043129,0.9354838709677419,0.9262899262899262,0.930864197530864
910,"ridge, svm, neural_network, log_reg",logistic,1,10,0.9297893681043129,0.9354838709677419,0.9262899262899262,0.930864197530864
911,"ridge, svm, neural_network, log_reg",logistic,1,20,0.9297893681043129,0.9354838709677419,0.9262899262899262,0.930864197530864
912,"ridge, svm, neural_network, log_reg",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
913,"ridge, svm, neural_network, log_reg",logistic,10,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
914,"ridge, svm, neural_network, log_reg",logistic,10,20,0.48971915747241723,0.0,0.0,0.0
915,"ridge, svm, neural_network, log_reg",logistic,25,1,0.48971915747241723,0.0,0.0,0.0
916,"ridge, svm, neural_network, log_reg",logistic,25,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
917,"ridge, svm, neural_network, log_reg",logistic,25,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
918,"ridge, svm, neural_network, log_reg",tanh,1,1,0.9297893681043129,0.9354838709677419,0.9262899262899262,0.930864197530864
919,"ridge, svm, neural_network, log_reg",tanh,1,10,0.9297893681043129,0.9354838709677419,0.9262899262899262,0.930864197530864
920,"ridge, svm, neural_network, log_reg",tanh,1,20,0.9297893681043129,0.9367844698855152,0.9248157248157248,0.9307616221562809
921,"ridge, svm, neural_network, log_reg",tanh,10,1,0.9343029087261785,0.9562532166752444,0.913022113022113,0.9341377576671694
922,"ridge, svm, neural_network, log_reg",tanh,10,10,0.933049147442327,0.9278799612778316,0.942014742014742,0.9348939283101683
923,"ridge, svm, neural_network, log_reg",tanh,10,20,0.9343029087261785,0.9562532166752444,0.913022113022113,0.9341377576671694
924,"ridge, svm, neural_network, log_reg",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
925,"ridge, svm, neural_network, log_reg",tanh,25,10,0.9325476429287863,0.9130028063610851,0.9592137592137592,0.9355379822669543
926,"ridge, svm, neural_network, log_reg",tanh,25,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
927,"ridge, svm, neural_network, log_reg",relu,1,1,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
928,"ridge, svm, neural_network, log_reg",relu,1,10,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
929,"ridge, svm, neural_network, log_reg",relu,1,20,0.9325476429287863,0.9371287128712872,0.9302211302211302,0.9336621454993834
930,"ridge, svm, neural_network, log_reg",relu,10,1,0.48971915747241723,0.0,0.0,0.0
931,"ridge, svm, neural_network, log_reg",relu,10,10,0.9320461384152458,0.9463562753036437,0.918918918918919,0.9324358015457492
932,"ridge, svm, neural_network, log_reg",relu,10,20,0.933049147442327,0.9278799612778316,0.942014742014742,0.9348939283101683
933,"ridge, svm, neural_network, log_reg",relu,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
934,"ridge, svm, neural_network, log_reg",relu,25,10,0.933049147442327,0.9278799612778316,0.942014742014742,0.9348939283101683
935,"ridge, svm, neural_network, log_reg",relu,25,20,0.9317953861584755,0.9400898652021967,0.9253071253071253,0.9326399207528479
936,"ridge, svm, neural_network, knn",identity,1,1,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
937,"ridge, svm, neural_network, knn",identity,1,10,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
938,"ridge, svm, neural_network, knn",identity,1,20,0.9375626880641926,0.951010101010101,0.9253071253071253,0.9379825653798257
939,"ridge, svm, neural_network, knn",identity,10,1,0.9348044132397192,0.9567678847143593,0.9135135135135135,0.934640522875817
940,"ridge, svm, neural_network, knn",identity,10,10,0.9170010030090271,0.9546424759871932,0.8791154791154792,0.9153236121770274
941,"ridge, svm, neural_network, knn",identity,10,20,0.9112337011033099,0.8801447308909995,0.9562653562653562,0.9166274140367404
942,"ridge, svm, neural_network, knn",identity,25,1,0.9335506519558676,0.9496951219512195,0.9184275184275185,0.9337996502623033
943,"ridge, svm, neural_network, knn",identity,25,10,0.8881644934804414,0.8900343642611683,0.8909090909090909,0.8904715127701375
944,"ridge, svm, neural_network, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
945,"ridge, svm, neural_network, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
946,"ridge, svm, neural_network, knn",logistic,1,10,0.9365596790371113,0.9441674975074775,0.9307125307125307,0.937391734719129
947,"ridge, svm, neural_network, knn",logistic,1,20,0.9383149448345035,0.9421651013346515,0.9366093366093367,0.9393790044356826
948,"ridge, svm, neural_network, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
949,"ridge, svm, neural_network, knn",logistic,10,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
950,"ridge, svm, neural_network, knn",logistic,10,20,0.48971915747241723,0.0,0.0,0.0
951,"ridge, svm, neural_network, knn",logistic,25,1,0.48971915747241723,0.0,0.0,0.0
952,"ridge, svm, neural_network, knn",logistic,25,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
953,"ridge, svm, neural_network, knn",logistic,25,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
954,"ridge, svm, neural_network, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
955,"ridge, svm, neural_network, knn",tanh,1,10,0.9365596790371113,0.9441674975074775,0.9307125307125307,0.937391734719129
956,"ridge, svm, neural_network, knn",tanh,1,20,0.9375626880641926,0.951010101010101,0.9253071253071253,0.9379825653798257
957,"ridge, svm, neural_network, knn",tanh,10,1,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
958,"ridge, svm, neural_network, knn",tanh,10,10,0.9180040120361084,0.9621212121212122,0.8737100737100737,0.9157867628122585
959,"ridge, svm, neural_network, knn",tanh,10,20,0.9049648946840522,0.870304114490161,0.9562653562653562,0.9112619995317256
960,"ridge, svm, neural_network, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
961,"ridge, svm, neural_network, knn",tanh,25,10,0.9370611835506519,0.9300867888138862,0.9479115479115479,0.938914577756145
962,"ridge, svm, neural_network, knn",tanh,25,20,0.9069709127382146,0.9743443557582668,0.8398034398034399,0.9020849828450779
963,"ridge, svm, neural_network, knn",relu,1,1,0.9383149448345035,0.9421651013346515,0.9366093366093367,0.9393790044356826
964,"ridge, svm, neural_network, knn",relu,1,10,0.9383149448345035,0.9421651013346515,0.9366093366093367,0.9393790044356826
965,"ridge, svm, neural_network, knn",relu,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
966,"ridge, svm, neural_network, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
967,"ridge, svm, neural_network, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
968,"ridge, svm, neural_network, knn",relu,10,20,0.9170010030090271,0.9546424759871932,0.8791154791154792,0.9153236121770274
969,"ridge, svm, neural_network, knn",relu,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
970,"ridge, svm, neural_network, knn",relu,25,10,0.9170010030090271,0.9546424759871932,0.8791154791154792,0.9153236121770274
971,"ridge, svm, neural_network, knn",relu,25,20,0.9170010030090271,0.9546424759871932,0.8791154791154792,0.9153236121770274
972,"ridge, svm, log_reg, knn",identity,1,1,0.9358074222668004,0.9423172550969667,0.9312039312039312,0.9367276322293623
973,"ridge, svm, log_reg, knn",identity,1,10,0.9358074222668004,0.9423172550969667,0.9312039312039312,0.9367276322293623
974,"ridge, svm, log_reg, knn",identity,1,20,0.9358074222668004,0.9423172550969667,0.9312039312039312,0.9367276322293623
975,"ridge, svm, log_reg, knn",identity,10,1,0.914493480441324,0.9643640350877193,0.8643734643734644,0.9116351386369526
976,"ridge, svm, log_reg, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
977,"ridge, svm, log_reg, knn",identity,10,20,0.9099799398194583,0.8798730734360835,0.9538083538083538,0.9153501532657392
978,"ridge, svm, log_reg, knn",identity,25,1,0.9149949849548646,0.9549356223175965,0.8746928746928747,0.9130546293921518
979,"ridge, svm, log_reg, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
980,"ridge, svm, log_reg, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
981,"ridge, svm, log_reg, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
982,"ridge, svm, log_reg, knn",logistic,1,10,0.9149949849548646,0.9549356223175965,0.8746928746928747,0.9130546293921518
983,"ridge, svm, log_reg, knn",logistic,1,20,0.9353059177532598,0.940505701536936,0.9321867321867322,0.9363277393879565
984,"ridge, svm, log_reg, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
985,"ridge, svm, log_reg, knn",logistic,10,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
986,"ridge, svm, log_reg, knn",logistic,10,20,0.48971915747241723,0.0,0.0,0.0
987,"ridge, svm, log_reg, knn",logistic,25,1,0.48971915747241723,0.0,0.0,0.0
988,"ridge, svm, log_reg, knn",logistic,25,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
989,"ridge, svm, log_reg, knn",logistic,25,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
990,"ridge, svm, log_reg, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
991,"ridge, svm, log_reg, knn",tanh,1,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
992,"ridge, svm, log_reg, knn",tanh,1,20,0.9149949849548646,0.9549356223175965,0.8746928746928747,0.9130546293921518
993,"ridge, svm, log_reg, knn",tanh,10,1,0.9139919759277834,0.96843853820598,0.8594594594594595,0.9107003384535277
994,"ridge, svm, log_reg, knn",tanh,10,10,0.9373119358074222,0.9338842975206612,0.943980343980344,0.9389051808406648
995,"ridge, svm, log_reg, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
996,"ridge, svm, log_reg, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
997,"ridge, svm, log_reg, knn",tanh,25,10,0.9358074222668004,0.9418777943368107,0.9316953316953317,0.9367588932806324
998,"ridge, svm, log_reg, knn",tanh,25,20,0.9112337011033099,0.8801447308909995,0.9562653562653562,0.9166274140367404
999,"ridge, svm, log_reg, knn",relu,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1000,"ridge, svm, log_reg, knn",relu,1,10,0.9149949849548646,0.9549356223175965,0.8746928746928747,0.9130546293921518
1001,"ridge, svm, log_reg, knn",relu,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1002,"ridge, svm, log_reg, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
1003,"ridge, svm, log_reg, knn",relu,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1004,"ridge, svm, log_reg, knn",relu,10,20,0.9099799398194583,0.8798730734360835,0.9538083538083538,0.9153501532657392
1005,"ridge, svm, log_reg, knn",relu,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
1006,"ridge, svm, log_reg, knn",relu,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1007,"ridge, svm, log_reg, knn",relu,25,20,0.8909227683049148,0.8887269193391643,0.8987714987714988,0.8937209870510627
1008,"ridge, neural_network, log_reg, knn",identity,1,1,0.9277833500501504,0.9387242591662481,0.9184275184275185,0.9284649776453054
1009,"ridge, neural_network, log_reg, knn",identity,1,10,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
1010,"ridge, neural_network, log_reg, knn",identity,1,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
1011,"ridge, neural_network, log_reg, knn",identity,10,1,0.932296890672016,0.9432446007031643,0.9228501228501228,0.932935916542474
1012,"ridge, neural_network, log_reg, knn",identity,10,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1013,"ridge, neural_network, log_reg, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1014,"ridge, neural_network, log_reg, knn",identity,25,1,0.9327983951855566,0.9371598218703612,0.9307125307125307,0.9339250493096646
1015,"ridge, neural_network, log_reg, knn",identity,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1016,"ridge, neural_network, log_reg, knn",identity,25,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1017,"ridge, neural_network, log_reg, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1018,"ridge, neural_network, log_reg, knn",logistic,1,10,0.9327983951855566,0.9371598218703612,0.9307125307125307,0.9339250493096646
1019,"ridge, neural_network, log_reg, knn",logistic,1,20,0.9295386158475426,0.9294809010773751,0.9326781326781327,0.9310767721363749
1020,"ridge, neural_network, log_reg, knn",logistic,10,1,0.48971915747241723,0.0,0.0,0.0
1021,"ridge, neural_network, log_reg, knn",logistic,10,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
1022,"ridge, neural_network, log_reg, knn",logistic,10,20,0.48971915747241723,0.0,0.0,0.0
1023,"ridge, neural_network, log_reg, knn",logistic,25,1,0.48971915747241723,0.0,0.0,0.0
1024,"ridge, neural_network, log_reg, knn",logistic,25,10,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
1025,"ridge, neural_network, log_reg, knn",logistic,25,20,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
1026,"ridge, neural_network, log_reg, knn",tanh,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1027,"ridge, neural_network, log_reg, knn",tanh,1,10,0.9327983951855566,0.9371598218703612,0.9307125307125307,0.9339250493096646
1028,"ridge, neural_network, log_reg, knn",tanh,1,20,0.9292878635907723,0.9341258048538881,0.9267813267813267,0.9304390725209669
1029,"ridge, neural_network, log_reg, knn",tanh,10,1,0.9310431293881645,0.9467005076142132,0.9164619164619164,0.9313358302122346
1030,"ridge, neural_network, log_reg, knn",tanh,10,10,0.9292878635907723,0.9307125307125307,0.9307125307125307,0.9307125307125307
1031,"ridge, neural_network, log_reg, knn",tanh,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1032,"ridge, neural_network, log_reg, knn",tanh,25,1,0.48971915747241723,0.0,0.0,0.0
1033,"ridge, neural_network, log_reg, knn",tanh,25,10,0.9302908726178536,0.9205361416945907,0.9449631449631449,0.9325897187196897
1034,"ridge, neural_network, log_reg, knn",tanh,25,20,0.48971915747241723,0.0,0.0,0.0
1035,"ridge, neural_network, log_reg, knn",relu,1,1,0.9082246740220662,0.8767494356659142,0.9542997542997543,0.9138823529411765
1036,"ridge, neural_network, log_reg, knn",relu,1,10,0.9295386158475426,0.9294809010773751,0.9326781326781327,0.9310767721363749
1037,"ridge, neural_network, log_reg, knn",relu,1,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1038,"ridge, neural_network, log_reg, knn",relu,10,1,0.48971915747241723,0.0,0.0,0.0
1039,"ridge, neural_network, log_reg, knn",relu,10,10,0.9142427281845537,0.9553523399677246,0.8727272727272727,0.9121725731895224
1040,"ridge, neural_network, log_reg, knn",relu,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1041,"ridge, neural_network, log_reg, knn",relu,25,1,0.5102808425275828,0.5102808425275828,1.0,0.6757429852233107
1042,"ridge, neural_network, log_reg, knn",relu,25,10,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1043,"ridge, neural_network, log_reg, knn",relu,25,20,0.8864092276830492,0.8813886210221794,0.8982800982800982,0.889754198101728
1044,"svm, neural_network, log_reg, knn",identity,1,1,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
1045,"svm, neural_network, log_reg, knn",identity,1,10,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
1046,"svm, neural_network, log_reg, knn",identity,1,20,0.9393179538615848,0.9489233850776164,0.9312039312039312,0.9399801587301587
1047,"svm, neural_network, log_reg, knn",identity,10,1,0.9345536609829489,0.942173479561316,0.9287469287469288,0.9354120267260578
1048,"svm, neural_network, log_reg, knn",identity,10,10,0.9373119358074222,0.9451371571072319,0.9312039312039312,0.9381188118811881
1049,"svm, neural_network, log_reg, knn",identity,10,20,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
1050,"svm, neural_network, log_reg, knn",identity,25,1,0.936308926780341,0.9527198779867819,0.9208845208845209,0.9365317341329336
1051,"svm, neural_network, log_reg, knn",identity,25,10,0.9164994984954865,0.9580193756727664,0.8746928746928747,0.91446185461084
1052,"svm, neural_network, log_reg, knn",identity,25,20,0.9102306920762286,0.8758404303003138,0.9601965601965602,0.916080637599625
1053,"svm, neural_network, log_reg, knn",logistic,1,1,0.8896690070210632,0.8884559181685339,0.8963144963144963,0.8923679060665364
